ID,DIR,LENGTH,ID1,DIR1,LENGTH1,OSMID,REDEMODOSI,NAME,TYPE,CONDITION,HAZMAT,NUMLANES,WIDTH,ID_ZONA,ZONA_VIA,geometry,route_id,route_type,origin_coords,destination_coords,waypoints_generated,api_status,total_distance_km,total_duration_min,total_duration_hours,number_of_legs,overview_polyline,api_error,leg_1_distance_km,leg_1_duration_min,leg_1_start_addr,leg_1_end_addr,leg_2_distance_km,leg_2_duration_min,leg_2_start_addr,leg_2_end_addr,leg_3_distance_km,leg_3_duration_min,leg_3_start_addr,leg_3_end_addr,leg_4_distance_km,leg_4_duration_min,leg_4_start_addr,leg_4_end_addr,variação
2214,0,0.045209,391250,-1,0.05,839252977,0,Avenida NÃ©lson de Oliveira e,tertiary,,,1,1.0,621,621_Avenida NÃ©lson de Oliveira e,"LINESTRING (-43.046901 -22.911079, -43.046965 -22.911135, -43.047025 -22.911205, -43.047177 -22.911396)",route_1873,LineString,"-22.911079,-43.046901","-22.911396,-43.047177",2,SUCCESS,0.09,0.2,0.0,3,`yyjCdrveGEIIAG@GF?JDHFBHABC@AZNj@R,,0.06,0.13,"Av. Tomas Edison de Andrade Vieira, 86 - Cantagalo, Niterói - RJ, 24322-375, Brasil","Av. Tomas Edison de Andrade Vieira, 86 - Cantagalo, Niterói - RJ, 24322-375, Brasil",0.01,0.02,"Av. Tomas Edison de Andrade Vieira, 86 - Cantagalo, Niterói - RJ, 24322-375, Brasil","Av. Tomas Edison de Andrade Vieira, 86 - Cantagalo, Niterói - RJ, 24322-375, Brasil",0.03,0.05,"Av. Tomas Edison de Andrade Vieira, 86 - Cantagalo, Niterói - RJ, 24322-375, Brasil","Av. Tomas Edison de Andrade Vieira, 68 - Cantagalo, Niterói - RJ, 24322-375, Brasil",,,,,0.5023222222222222
1160,0,0.236779,411185,-1,0.09,652479942,0,Rua Santo Cristo,tertiary,,,2,6.0,645,645_Rua Santo Cristo,"LINESTRING (-43.088209 -22.879038, -43.088252 -22.880379, -43.088283 -22.881175)",route_1875,LineString,"-22.879038,-43.088209","-22.881175,-43.088283",1,SUCCESS,0.48,2.25,0.04,2,|psjClt~eGdGJD{CBsAdDFCbBE`C,,0.15,0.43,"R. São Januário, 124 - Fonseca, Niterói - RJ, 24130-386, Brasil","Tv. Romualdo Peixoto, 40 - Fonseca, Niterói - RJ, 24130-225, Brasil",0.33,1.82,"Tv. Romualdo Peixoto, 40 - Fonseca, Niterói - RJ, 24130-225, Brasil","R. Santo Cristo, 1 - Fonseca, Niterói - RJ, 24130-445, Brasil",,,,,,,,,0.49328958333333334
1161,0,0.014801,398914,-1,0.0,29238730,0,,secondary,,,1,5.0,632,632_29238730,"LINESTRING (-43.089932 -22.889611, -43.089941 -22.889628, -43.089945 -22.889647, -43.089944 -22.889666, -43.089937 -22.889684, -43.089925 -22.8897, -43.08991 -22.889712, -43.089891 -22.88972)",route_1876,LineString,"-22.889611,-43.089932","-22.889720,-43.089891",3,SUCCESS,0.01,0.02,0.0,4,dsujC~~~eGHADE,,0.0,0.0,"R. Des. Lima Castro, 1 - Fonseca, Niterói - RJ, 24120-350, Brasil","R. Des. Lima Castro, 1 - Fonseca, Niterói - RJ, 24120-350, Brasil",0.0,0.0,"R. Des. Lima Castro, 1 - Fonseca, Niterói - RJ, 24120-350, Brasil","R. Noronha Torrezão, 775 - Fonseca, Niterói - RJ, 24240-181, Brasil",0.01,0.02,"R. Noronha Torrezão, 775 - Fonseca, Niterói - RJ, 24240-181, Brasil","R. Noronha Torrezão, 775 - Fonseca, Niterói - RJ, 24240-181, Brasil",0.0,0.0,"R. Noronha Torrezão, 775 - Fonseca, Niterói - RJ, 24240-181, Brasil","R. Noronha Torrezão, 775 - Fonseca, Niterói - RJ, 24240-181, Brasil",1.4801
2216,0,0.03238,398914,-1,0.0,29238730,0,,secondary,,,1,5.0,632,632_29238730,"LINESTRING (-43.089926 -22.889603, -43.089908 -22.889589, -43.089885 -22.88958, -43.089862 -22.889578, -43.089838 -22.889583, -43.089817 -22.889594, -43.089801 -22.88961, -43.08979 -22.88963, -43.089787 -22.889652, -43.089791 -22.889675, -43.089803 -22.889695, -43.089821 -22.889711, -43.089843 -22.889721, -43.089867 -22.889724)",route_1877,LineString,"-22.889603,-43.089926","-22.889724,-43.089867",3,SUCCESS,0.12,0.3,0.01,4,~rujCz~~eGDBJADI?IGII?GBCH@HDDH@HG@GAGIGG?GFAJJJJABE,,0.0,0.0,"R. Des. Lima Castro, 1 - Fonseca, Niterói - RJ, 24120-350, Brasil","R. Des. Lima Castro, 1 - Fonseca, Niterói - RJ, 24120-350, Brasil",0.04,0.1,"R. Des. Lima Castro, 1 - Fonseca, Niterói - RJ, 24120-350, Brasil","R. Des. Lima Castro, 811 - Fonseca, Niterói - RJ, 24120-350, Brasil",0.03,0.08,"R. Des. Lima Castro, 811 - Fonseca, Niterói - RJ, 24120-350, Brasil","R. Noronha Torrezão, 778 - Cubango, Niterói - RJ, 24240-183, Brasil",0.05,0.12,"R. Noronha Torrezão, 778 - Cubango, Niterói - RJ, 24240-183, Brasil","R. Noronha Torrezão, 775 - Fonseca, Niterói - RJ, 24240-181, Brasil",0.2698333333333333
1163,0,0.019507,17136,1,0.02,182013746,0,,tertiary,,,2,2.0,604,604_182013746,"LINESTRING (-43.030268 -22.962628, -43.030281 -22.962604, -43.030304 -22.962583, -43.030332 -22.962569, -43.030364 -22.962563, -43.030396 -22.962566, -43.030426 -22.962577)",route_1881,LineString,"-22.962628,-43.030268","-22.962577,-43.030426",3,SUCCESS,0.01,0.05,0.0,4,l{ckCjjseGGDAH@F,,0.0,0.0,"Estr. Francisco da Cruz Nunes, 11315 - Itaipu, Niterói - RJ, 24350-310, Brasil","Estr. Francisco da Cruz Nunes, 11315 - Itaipu, Niterói - RJ, 24350-310, Brasil",0.01,0.02,"Estr. Francisco da Cruz Nunes, 11315 - Itaipu, Niterói - RJ, 24350-310, Brasil","Estr. Francisco da Cruz Nunes, 18 - Itaipu, Niterói - RJ, 24340-000, Brasil",0.01,0.02,"Estr. Francisco da Cruz Nunes, 18 - Itaipu, Niterói - RJ, 24340-000, Brasil","Estr. Francisco da Cruz Nunes, 18 - Itaipu, Niterói - RJ, 24340-000, Brasil",0.0,0.02,"Estr. Francisco da Cruz Nunes, 18 - Itaipu, Niterói - RJ, 24340-000, Brasil","Estr. Francisco da Cruz Nunes, 18 - Itaipu, Niterói - RJ, 24340-000, Brasil",1.9506999999999999
1168,0,0.071064,413308,-1,0.07,31053185,0,,trunk_link,,,1,30.0,698,698_31053185,"LINESTRING (-42.966385 -22.804436, -42.966231 -22.804206, -42.966157 -22.804108, -42.965982 -22.803916)",route_1886,LineString,"-22.804436,-42.966385","-22.803916,-42.965982",2,SUCCESS,1.21,5.08,0.08,3,v~djCzzfeGhAtCd@jAKPMk@i@uAy@iB]Wg@[OQEUXLBNb@V^Pt@bBn@bBPd@KPYeAkAsCU]cAo@KSAIXJ?F@DNLt@\pA`Dd@jAKPMk@i@uAy@iB]Wg@[OQEQ,,0.4,1.68,"Av. Pres. Roosevelt, 18 - Bom Retiro, São Gonçalo - RJ, 24722-070, Brasil","Av. Pres. Roosevelt, 18 - Bom Retiro, São Gonçalo - RJ, 24722-070, Brasil",0.42,1.75,"Av. Pres. Roosevelt, 18 - Bom Retiro, São Gonçalo - RJ, 24722-070, Brasil","Av. Pres. Roosevelt, 18 - Bom Retiro, São Gonçalo - RJ, 24722-070, Brasil",0.4,1.65,"Av. Pres. Roosevelt, 18 - Bom Retiro, São Gonçalo - RJ, 24722-070, Brasil","Av. Pres. Roosevelt, 16 - Bom Retiro, São Gonçalo - RJ, 24722-070, Brasil",,,,,0.0587305785123967
2223,0,0.23871,393902,0,0.09,654696074,0,Rua Doutor Alfredo Backer,primary,,,4,1.0,685,685_Rua Doutor Alfredo Backer,"LINESTRING (-43.004857 -22.819964, -43.004383 -22.820108, -43.004304 -22.820127, -43.004199 -22.82013, -43.003866 -22.820064, -43.003464 -22.819979, -43.003221 -22.819908, -43.0029 -22.819788, -43.002646 -22.819666)",route_1892,LineString,"-22.819964,-43.004857","-22.819666,-43.002646",3,SUCCESS,3.16,11.82,0.2,4,v_hjChkneGX}ABSj@Nl@Jh@@z@Ih@Xh@N`@FbAHtEf@V@?B@BBFJ@LAFCDSzB?fEESeD]gEe@kHAi@B_@IwAGa@EUEM_D\yE`@yDZiCP{Ip@HfAV~Av@jCJ^d@xAXrBwC]wBmGy@kC|ASVCLFLLT`@TVFDv@jCJ^Vr@ZxAJ~@YEmBUOA]gAy@cCyAmEtBWRLd@t@TPv@jC,,0.05,0.15,"R. Dr. Alfredo Backer, 538 - Alcantara, São Gonçalo - RJ, 24452-005, Brasil","R. Dr. Alfredo Backer, 599 - Alcantara, São Gonçalo - RJ, 24452-001, Brasil",1.93,5.92,"R. Dr. Alfredo Backer, 599 - Alcantara, São Gonçalo - RJ, 24452-001, Brasil","R. Quinze De Novembro, 630 - Arsenal, São Gonçalo - RJ, 24755-000, Brasil",0.55,2.7,"R. Quinze De Novembro, 630 - Arsenal, São Gonçalo - RJ, 24755-000, Brasil","Rua Doutor Alfredo Backer 712, Alcântara, São Gonçalo - Alcantara, São Gonçalo - RJ, 24452-005, Brasil",0.63,3.05,"Rua Doutor Alfredo Backer 712, Alcântara, São Gonçalo - Alcantara, São Gonçalo - RJ, 24452-005, Brasil","R. Dr. Alfredo Backer, 712 - sala 202 - Alcantara, São Gonçalo - RJ, 24710-392, Brasil",0.07554113924050633
2224,0,0.064739,393902,0,0.09,654696074,0,Rua Doutor Alfredo Backer,primary,,,4,1.0,685,685_Rua Doutor Alfredo Backer,"LINESTRING (-43.001975 -22.819404, -43.001884 -22.819333, -43.001744 -22.819225, -43.001651 -22.81915, -43.001574 -22.819066, -43.001534 -22.818994)",route_1893,LineString,"-22.819404,-43.001975","-22.818994,-43.001534",3,SUCCESS,2.56,12.23,0.2,4,b|gjChymeGzA~EZxAJ~@YEmBUOA]gAy@cCyAmEtBWRLd@t@LJFDv@jCJ^d@xAXrBkAMkAO}@mCy@_Cy@kC|ASVCLFLL\l@TP|@zC\bAZxAJ~@YEmBUOA]gAy@cCyAmEtBWNHJJT`@TVFDv@jCJ^d@xAXrBwC]wBmGy@kC|ASVC,,0.65,3.08,"R. Dr. Alfredo Backer, 10 - Alcantara, São Gonçalo - RJ, 24452-005, Brasil","R. Dr. Alfredo Backer, 10 - Alcantara, São Gonçalo - RJ, 24452-005, Brasil",0.64,3.05,"R. Dr. Alfredo Backer, 10 - Alcantara, São Gonçalo - RJ, 24452-005, Brasil","R. Dr. Alfredo Backer, 785 - loja3 - Alcantara, São Gonçalo - RJ, 24710-395, Brasil",0.63,3.03,"R. Dr. Alfredo Backer, 785 - loja3 - Alcantara, São Gonçalo - RJ, 24710-395, Brasil","R. Dr. Alfredo Backer, 1994 - Alcantara, São Gonçalo - RJ, 24710-392, Brasil",0.65,3.07,"R. Dr. Alfredo Backer, 1994 - Alcantara, São Gonçalo - RJ, 24710-392, Brasil","R. Dr. Alfredo Backer, 196 - Alcantara, São Gonçalo - RJ, Brasil",0.025288671875
2225,0,0.167236,37631,-1,0.15,999606354,0,Rua Professor Lara Vilela,tertiary,,,1,6.0,636,636_Rua Professor Lara Vilela,"LINESTRING (-43.127099 -22.903269, -43.127164 -22.903189, -43.127178 -22.903155, -43.12725 -22.901783)",route_1895,LineString,"-22.903269,-43.127099","-22.901783,-43.127250",2,SUCCESS,3.05,13.85,0.23,3,dhxjChgffGXsDp@qKyL}@IfD@VDXlAnEJ`@Al@MrC@JHHX?vFSB?DMNaCVqD`@oGyL}@GrD@Vb@fBv@nCBPO`E@FLDjCKbCIHw@`@{Fb@}GyL}@IfD@VDXxApFAl@MrCBN@@,,1.06,4.68,"R. Pres. Pedreira, 2 - Ingá, Niterói - RJ, 24210-470, Brasil","R. Pres. Domiciano, 201 - Ingá, Niterói - RJ, 24210-270, Brasil",1.07,4.82,"R. Pres. Domiciano, 201 - Ingá, Niterói - RJ, 24210-270, Brasil","R. Pres. Domiciano, 201 - Ingá, Niterói - RJ, 24210-270, Brasil",0.92,4.35,"R. Pres. Domiciano, 201 - Ingá, Niterói - RJ, 24210-270, Brasil","R. Prof. Lara Vilela, 3 - São Domingos, Niterói - RJ, 24210-590, Brasil",,,,,0.054831475409836065
1172,0,1.526467,400758,0,0.27,880335651,0,Avenida Presidente Kennedy,tertiary,,,2,18.0,685,685_Avenida Presidente Kennedy,"LINESTRING (-43.010758 -22.816792, -43.010856 -22.816796, -43.010969 -22.816788, -43.011111 -22.816769, -43.011967 -22.816619, -43.013303 -22.816382, -43.013959 -22.816271, -43.014807 -22.816111, -43.014998 -22.816078, -43.015382 -22.816007, -43.015797 -22.815909, -43.016257 -22.81582, -43.016309 -22.81581, -43.017035 -22.815682, -43.017845 -22.815538, -43.018297 -22.815388, -43.018605 -22.815245, -43.018862 -22.815096, -43.019125 -22.814939, -43.01954 -22.814666, -43.019891 -22.814481, -43.020035 -22.81442, -43.020252 -22.814349, -43.02042 -22.814301, -43.0206 -22.814261, -43.020728 -22.814252, -43.021092 -22.81425, -43.021512 -22.814311, -43.021776 -22.814394, -43.021882 -22.814435, -43.022543 -22.814614, -43.02288 -22.814715, -43.023976 -22.815032, -43.02449 -22.815171, -43.024979 -22.815304)",route_1897,LineString,"-22.816792,-43.010758","-22.815304,-43.024979",3,SUCCESS,3.71,12.07,0.2,4,flgjChpoeGTgACa@BKo@@qAHo@l@}A|Am@z@j@d@t@r@b@g@xAaB^_@PBP@q@dHc@jEeAhKwAlM]pBq@bBQ^{AnCe@pA`@TxAx@ZZj@jAc@j@Wj@Kl@?ZF~@b@dDv@vGXpBLf@b@fAXv@Ph@NpABpB@ZNbA\rBcAVc@gCc@gCk@eCqAmHYkBpAMF?LhANhAHf@Lf@|@~BPh@F`@Fn@Bx@@rAl@vDcAVc@gCc@gCk@eCy@oE,,0.49,2.1,"Avenida Presidente Kennedy - Alcantara, São Gonçalo - RJ, 24445-705, Brasil","Avenida Presidente Kennedy - Alcantara, São Gonçalo - RJ, 24445-705, Brasil",0.85,2.65,"Avenida Presidente Kennedy - Alcantara, São Gonçalo - RJ, 24445-705, Brasil","Av. Pres. Kennedy, 68 - Trindade, São Gonçalo - RJ, 24445-000, Brasil",1.46,4.38,"Av. Pres. Kennedy, 68 - Trindade, São Gonçalo - RJ, 24445-000, Brasil","Av. Pres. Kennedy, 1205 - Nova Cidade, São Gonçalo - RJ, 24455-020, Brasil",0.91,2.93,"Av. Pres. Kennedy, 1205 - Nova Cidade, São Gonçalo - RJ, 24455-020, Brasil","R. Manuel Serrão, 15 - Pião, São Gonçalo - RJ, 24455-025, Brasil",0.41144663072776283
1176,0,0.109703,399598,-1,0.11,16139309,0,,motorway_link,,,1,30.0,640,640_16139309,"LINESTRING (-43.108237 -22.880705, -43.107177 -22.880576)",route_1901,LineString,"-22.880705,-43.108237","-22.880576,-43.107177",0,SUCCESS,29.04,29.38,0.49,1,h{sjCnqbfGTrEAx@O|AeAxEs@dCu@pB_BpDoAxB]h@YZeBtBu@t@gAdBaChGi@`AuDlGw@zAqAzCs@rBk@tBUz@u@vDa@hDSfCW`F{@nTgAhXk@lMSpEq@tQ_Clj@eAdXeAnViB~b@{@fTq@zP}Ax^_AhUg@bM{Cfu@wAv\u@rSYpGCnCFtGXjDr@fFp@bDx@rCx@|Bv@hBvB`E~AdCtBhCnDnDnHxGfInHjHvGhLnKbQ~OpAhA~DnDjFbFfC|BvAdAHTTRxA|@dAd@|A^zAVjAHvABx@AdAIx@Kn@MlC}@j@]pAk@nDqA|CgAbC}@fA_@fB}@bAe@VQnC_AzBy@dAe@d@[VWRS`@m@|@_Bb@w@?]K[IEc@EwElBkFnBoHjC_Bn@m@TSCm@Cc@H]JqAb@sIbDqEjBEDEFsAh@_@NaA`@e@J_@Fk@D{@CiAOq@SyBu@cEwD{GcGcGqFePaOeNaMeHuGmHsGuBmBqHcHeBuB_AmA_BaCs@uAiA}BaAiCy@oCm@_C_@oBYgBWyCUeEE{CD_FfAwWh@{L|@wUzBqh@X}HdBab@RwFZoFv@yRd@}Mx@aSZoGv@kSv@gRVeHdA{VrCmq@HsD\}FDiCn@_NZ_G|@{TL{C`AwUJuAJqA`@_Dn@gDVcAh@sBd@{A|BgFpCyEbA{AhB_DvBiDfDgFL_@Zc@r@i@bA[p@KH@PCvBYf@Kl@W`@[V]JSPi@Jw@?{@Gg@q@yCY}A[wDWaEc@}I@]BK@iAtKaA^GOwAWcC]kDaBiOiDI_AA_@LEdCApBGdDQ~N@lBFx@,,29.04,29.38,"Rua Padre Leandro, Santana, Niterói - Santana, Niterói - RJ, 24130-005, Brasil","Alameda São Boaventura, 99 - Santana, Niterói - RJ, 24130-005, Brasil",,,,,,,,,,,,,0.003777651515151515
1179,0,0.278926,37681,-1,0.14,121040601,0,Rua Professor Hernani Pires de,tertiary,,,2,3.0,636,636_Rua Professor Hernani Pires de,"LINESTRING (-43.12616 -22.899509, -43.126704 -22.898914, -43.127043 -22.898543, -43.127917 -22.897587)",route_1904,LineString,"-22.899509,-43.126160","-22.897587,-43.127917",2,SUCCESS,2.87,10.07,0.17,3,zpwjCnaffGlDdKKf@]`Ak@rB_AnDE@W?iCwB_@i@k@wAc@{@eAmAy@m@hGyFdAcAl@i@|@lCpBzF?@AH]fA]fAqAfFGJM@MAUU}BkBc@w@m@}AS]k@q@}@{@UMlDaDzAwAdAcAl@i@|@lCpBzF?@AH]fA]fAqAfFGJM@MAUU}BkBc@w@m@}AS]k@q@}@{@UM,,0.96,3.32,"R. Gen. Andrade Neves, 239 - São Domingos, Niterói - RJ, 24210-001, Brasil","R. Prof. Hernani Pires de Mello, 64 - Ingá, Niterói - RJ, 24210-130, Brasil",1.0,3.5,"R. Prof. Hernani Pires de Mello, 64 - Ingá, Niterói - RJ, 24210-130, Brasil","Rua Professor Ernani Pires de Mello, 58, São Domingos, Niterói - São Domingos, Niterói - RJ, 24020-005, Brasil",0.91,3.25,"Rua Professor Ernani Pires de Mello, 58, São Domingos, Niterói - São Domingos, Niterói - RJ, 24020-005, Brasil","Av. Visconde do Rio Branco, 1 - São Domingos, Niterói - RJ, 24020-000, Brasil",,,,,0.09718675958188153
1181,0,0.016238,429868,-1,0.02,867560150,0,,tertiary,,,2,1.2,534,534_867560150,"LINESTRING (-42.93553 -22.783387, -42.935688 -22.783381)",route_1906,LineString,"-22.783387,-42.935530","-22.783381,-42.935688",0,SUCCESS,0.29,0.75,0.01,1,d{`jCfz`eGfBBv@Hh@LXD?B?BHNBJ?DsAU{BQc@C,,0.29,0.75,"R. Goias Lot. Vila Brasil, 1 - Vila Brasil (Manilha, Itaboraí - RJ, 24859-108, Brasil","R. Goias Lot. Vila Brasil, 1 - Vila Brasil (Manilha, Itaboraí - RJ, 24859-108, Brasil",,,,,,,,,,,,,0.05599310344827586
1182,0,0.446072,411183,-1,0.09,185307484,0,Rua SÃ£o JanuÃ¡rio,tertiary,,,2,6.0,645,645_Rua SÃ£o JanuÃ¡rio,"LINESTRING (-43.087129 -22.881221, -43.087079 -22.880384, -43.087073 -22.87993, -43.087038 -22.879086, -43.086969 -22.877196)",route_1907,LineString,"-22.881221,-43.087129","-22.877196,-43.086969",3,SUCCESS,1.84,6.55,0.11,4,r~sjCpm~eGCbBEjCeDGHoFdDFAj@GbEkLS?}ADgABgAtADrA?`GJCbBEjCeDGeGK?}AHoCwJK,,0.34,1.15,"R. São Januário, 928 - Fonseca, Niterói - RJ, 24130-381, Brasil","R. São Januário, 132-154 - Fonseca, Niterói - RJ, 24130-386, Brasil",0.67,2.5,"R. São Januário, 132-154 - Fonseca, Niterói - RJ, 24130-386, Brasil","R. São Januário, 192 - Fonseca, Niterói - RJ, 24130-386, Brasil",0.62,2.42,"R. São Januário, 192 - Fonseca, Niterói - RJ, 24130-386, Brasil","R. São Januário, 190 - Fonseca, Niterói - RJ, 24130-386, Brasil",0.21,0.48,"R. São Januário, 190 - Fonseca, Niterói - RJ, 24130-386, Brasil","Tv. Luís Nascimento Lopes, 23 - Fonseca, Niterói - RJ, 24130-286, Brasil",0.2424304347826087
1183,0,0.02814,398912,-1,0.2,995044715,0,Rua Desembargador Lima Castro,secondary,,,2,7.0,632,632_Rua Desembargador Lima Castro,"LINESTRING (-43.089926 -22.889603, -43.089869 -22.889479, -43.089812 -22.889372)",route_1908,LineString,"-22.889603,-43.089926","-22.889372,-43.089812",1,SUCCESS,3.32,7.1,0.12,2,dsujC~~~eGHADE@KEIIAYCU@IBk@MSG[Qc@a@aAeAIQUy@{@wD_@eA_@i@YWeBiAaHuAo@O}@Ik@C?z@AlA?lAx@@n@?DcBDcBpHzATDb@VrA~@b@h@JVVt@r@~CXhAZj@lAlAn@^t@PLH\HDFF@JEBGAIIGG?k@AIBk@MSGs@g@mAqAQe@g@wBo@iC_@w@k@k@eBiAy@QwGsA}@Ik@C?z@AlA?lAx@@n@?DcBDcB~Cl@pCl@TDb@VrA~@PR\l@Vt@Nr@t@bDN^R\x@z@h@b@XLt@PDD,,1.66,3.55,"R. Des. Lima Castro, 1 - Fonseca, Niterói - RJ, 24120-350, Brasil","R. Des. Lima Castro, 800 - Fonseca, Niterói - RJ, 24120-350, Brasil",1.66,3.55,"R. Des. Lima Castro, 800 - Fonseca, Niterói - RJ, 24120-350, Brasil","R. Des. Lima Castro, 800 - Fonseca, Niterói - RJ, 24120-350, Brasil",,,,,,,,,0.008475903614457832
2227,0,0.026434,398912,-1,0.2,995044715,0,Rua Desembargador Lima Castro,secondary,,,2,7.0,632,632_Rua Desembargador Lima Castro,"LINESTRING (-43.089812 -22.889372, -43.0898 -22.889461, -43.089801 -22.88961)",route_1910,LineString,"-22.889372,-43.089812","-22.889610,-43.089801",1,SUCCESS,0.06,0.15,0.0,2,rqujCf~~eGZJJBBBDBJADI?IGII?A?,,0.01,0.02,"R. Des. Lima Castro, 800 - Fonseca, Niterói - RJ, 24120-350, Brasil","R. Des. Lima Castro, 811 - Fonseca, Niterói - RJ, 24120-350, Brasil",0.05,0.13,"R. Des. Lima Castro, 811 - Fonseca, Niterói - RJ, 24120-350, Brasil","R. Des. Lima Castro, 811 - Fonseca, Niterói - RJ, 24120-350, Brasil",,,,,,,,,0.44056666666666666
2228,0,0.166636,399128,-1,0.02,269515770,0,Avenida MarquÃªs do ParanÃ¡,primary,,,3,2.0,634,634_Avenida MarquÃªs do ParanÃ¡,"LINESTRING (-43.11447 -22.889062, -43.114399 -22.88931, -43.114234 -22.889991, -43.114173 -22.890236, -43.114124 -22.890433, -43.1141 -22.890527)",route_1912,LineString,"-22.889062,-43.114470","-22.890527,-43.114100",3,SUCCESS,5.41,14.57,0.24,4,voujChxcfGe@g@uBaB|B{DbB~BnBtC_C`@[FYD[]WSgBwA|B{DzCjEv@hAu@Nk@Hg@HmDl@gLbB{BTgG|@y@LD^p@I~Cc@lCa@xA[tBYbNuB~F{@`C_@~@KtDk@hBQX?A~DuBHCw@G_CCQqANeC\yBXeAL]DcEp@mDl@gLbB{BTgG|@y@LD^p@I~Cc@lCa@xA[tBYbNuB`K{A~@KtDk@hBQX?A~DuBHCw@G_CCQqANeC\yBXq@H,,0.5,1.72,"R. Marechal Deodoro, 450 - Centro, Niterói - RJ, 24030-060, Brasil","Av. Marquês do Paraná, 3010 - Centro, Niterói - RJ, 24060-008, Brasil",0.44,1.53,"Av. Marquês do Paraná, 3010 - Centro, Niterói - RJ, 24060-008, Brasil","R. Indigena, 2 - São Lourenço, Niterói - RJ, 24060-037, Brasil",2.22,5.62,"R. Indigena, 2 - São Lourenço, Niterói - RJ, 24060-037, Brasil","Av. Marquês do Paraná, 72 - Centro, Niterói - RJ, 24030-215, Brasil",2.25,5.7,"Av. Marquês do Paraná, 72 - Centro, Niterói - RJ, 24030-215, Brasil","Av. Marquês do Paraná, 75 - Centro, Niterói - RJ, 24030-215, Brasil",0.03080147874306839
1185,0,0.024659,387232,1,0.02,302389947,0,,tertiary,,,2,6.0,524,524_302389947,"LINESTRING (-42.826514 -22.836215, -42.826625 -22.836283, -42.826668 -22.836374)",route_1913,LineString,"-22.836215,-42.826514","-22.836374,-42.826668",1,SUCCESS,0.04,0.22,0.0,2,|dkjCrpkdGCP\HRB,,0.03,0.18,"Estrada Sem Nome - Pachecos, Itaboraí - RJ, Brasil","Estrada Sem Nome - Pachecos, Itaboraí - RJ, Brasil",0.01,0.03,"Estrada Sem Nome - Pachecos, Itaboraí - RJ, Brasil","Estrada Sem Nome - Pachecos, Itaboraí - RJ, Brasil",,,,,,,,,0.616475
1186,0,0.663462,407686,-1,0.06,649316657,0,Rua SÃ¡ Carvalho,secondary,,,2,5.0,690,690_Rua SÃ¡ Carvalho,"LINESTRING (-43.051474 -22.826058, -43.051462 -22.825945, -43.05145 -22.825899, -43.051429 -22.825841, -43.0513 -22.825616, -43.051179 -22.825422, -43.051117 -22.825316, -43.051073 -22.825206, -43.05105 -22.825104, -43.051055 -22.82501, -43.051084 -22.824922, -43.051141 -22.824841, -43.051283 -22.824687, -43.05152 -22.824435, -43.051591 -22.824363, -43.051718 -22.824239, -43.051928 -22.824028, -43.051972 -22.823987, -43.052016 -22.823922, -43.052096 -22.8238, -43.052173 -22.823647, -43.052268 -22.82341, -43.052316 -22.823285, -43.052463 -22.822746, -43.05256 -22.822396, -43.052584 -22.822293, -43.052602 -22.822217, -43.052622 -22.822108, -43.05263 -22.822035, -43.052634 -22.821932, -43.052618 -22.821849, -43.052605 -22.821773, -43.052521 -22.821377, -43.052493 -22.821251, -43.052361 -22.820739, -43.052328 -22.820609)",route_1914,LineString,"-22.826058,-43.051474","-22.820609,-43.052328",3,SUCCESS,2.42,8.6,0.14,4,xeijCtnweGjBsA_@q@c@o@k@k@WUmBiBqI}IQUOCG?GHmE|He@x@jCzBpB~A|@l@|BtAzAiA`@MVAn@JlB~@NHRZn@~@`@x@f@hA^hAr@jCq@Py@Rq@PoAaBgC_Dy@_AaAq@s@g@e@]g@f@i@\YP_@JuCh@mATaAHiCOsCk@,,1.3,4.73,"R. Sá Carvalho, 51 - Centro, São Gonçalo - RJ, 24440-710, Brasil","R. Sá Carvalho, 19 - Brasilândia, São Gonçalo - RJ, 24440-710, Brasil",0.73,2.78,"R. Sá Carvalho, 19 - Brasilândia, São Gonçalo - RJ, 24440-710, Brasil","Rua Sá Carvalho Próximo Ao 910-914 - Vila Yara, São Gonçalo - RJ, 24440-645, Brasil",0.38,1.03,"Rua Sá Carvalho Próximo Ao 910-914 - Vila Yara, São Gonçalo - RJ, 24440-645, Brasil","R. Sá Carvalho, 1421 - Brasilândia, São Gonçalo - RJ, 24440-710, Brasil",0.01,0.05,"R. Sá Carvalho, 1421 - Brasilândia, São Gonçalo - RJ, 24440-710, Brasil","R. José Argeu da Cruz Barroso, 16 - Boaçu, São Gonçalo - RJ, 24465-266, Brasil",0.2741578512396694
