,cod_domicilio,num_pessoa,motivo_orig,motivo_dest,modo_agregado,zona_orig,zona_dest,faixa_renda,tempo_viagem,hora_chegada,hora_saida,fator_expansao
6983,20246,3,casa,estudo,Individual,0370,0142,> 5,60.0,2012-08-15 08:00:00,2012-08-15 07:00:00,560.37
6984,20246,3,estudo,trabalho,Individual,0142,0073,> 5,40.0,2012-08-15 13:40:00,2012-08-15 13:00:00,560.37
6985,20246,3,trabalho,casa,Individual,0075,0370,> 5,60.0,2012-08-15 21:00:00,2012-08-15 20:00:00,560.37
6986,20246,4,casa,estudo,Coletivo,0900,0106,> 5,40.0,2012-08-15 07:20:00,2012-08-15 06:40:00,410.95
6987,20246,4,estudo,casa,Coletivo,0106,0370,> 5,30.0,2012-08-15 17:30:00,2012-08-15 17:00:00,410.95
6988,20247,1,casa,trabalho,Coletivo,0094,0119,> 5,80.0,2012-08-15 09:20:00,2012-08-15 08:00:00,875.45
6989,20247,1,trabalho,casa,Coletivo,0119,0094,> 5,80.0,2012-08-15 18:20:00,2012-08-15 17:00:00,875.45
6990,20249,2,casa,trabalho,Individual,0370,0119,> 5,60.0,2012-08-15 08:00:00,2012-08-15 07:00:00,257.24
6991,20249,2,trabalho,casa,Individual,0119,0370,> 5,60.0,2012-08-15 23:00:00,2012-08-15 22:00:00,257.24
6992,20249,3,casa,trabalho,Individual,0370,0370,> 5,30.0,2012-08-15 09:00:00,2012-08-15 08:30:00,195.81
6993,20249,3,estudo,casa,Individual,0384,0370,> 5,30.0,2012-08-15 23:00:00,2012-08-15 22:30:00,195.81
6994,20249,3,trabalho,estudo,Individual,0370,0384,> 5,30.0,2012-08-15 17:30:00,2012-08-15 17:00:00,195.81
6995,20250,1,casa,trabalho,Individual,0370,0900,> 5,30.0,2012-08-15 08:30:00,2012-08-15 08:00:00,101.64
6996,20250,1,trabalho,casa,Individual,0900,0370,> 5,30.0,2012-08-15 20:30:00,2012-08-15 20:00:00,101.64
6997,20250,2,casa,trabalho,Individual,0370,0094,> 5,60.0,2012-08-15 09:00:00,2012-08-15 08:00:00,194.43
6998,20250,2,trabalho,casa,Individual,0094,0370,> 5,90.0,2012-08-15 20:00:00,2012-08-15 18:30:00,194.43
6999,20251,1,casa,trabalho,Individual,0370,0900,> 5,40.0,2012-08-15 08:40:00,2012-08-15 08:00:00,194.43
7000,20251,1,trabalho,casa,Individual,0900,0370,> 5,60.0,2012-08-15 20:00:00,2012-08-15 19:00:00,194.43
7001,20251,2,casa,trabalho,Individual,0370,0399,> 5,60.0,2012-08-15 08:30:00,2012-08-15 07:30:00,244.76
7002,20251,2,trabalho,casa,Individual,0399,0370,> 5,60.0,2012-08-15 19:00:00,2012-08-15 18:00:00,244.76
7003,20252,1,casa,estudo,Individual,0370,0416,> 5,40.0,2012-08-15 06:40:00,2012-08-15 06:00:00,560.37
7004,20252,1,estudo,casa,Individual,0416,0370,> 5,50.0,2012-08-15 13:50:00,2012-08-15 13:00:00,560.37
7005,20252,2,casa,trabalho,Individual,0370,0113,> 5,60.0,2012-08-15 08:00:00,2012-08-15 07:00:00,255.1
7006,20252,2,trabalho,casa,Individual,0655,0370,> 5,60.0,2012-08-15 21:00:00,2012-08-15 20:00:00,255.1
7007,20252,3,casa,trabalho,Individual,0370,0137,> 5,40.0,2012-08-15 07:40:00,2012-08-15 07:00:00,255.1
7008,20252,3,trabalho,casa,Individual,0456,0370,> 5,50.0,2012-08-15 20:50:00,2012-08-15 20:00:00,255.1
7009,20252,4,casa,estudo,Individual,0370,0416,> 5,50.0,2012-08-15 07:30:00,2012-08-15 06:40:00,410.95
7010,20252,4,estudo,casa,Individual,0416,0370,> 5,50.0,2012-08-15 17:50:00,2012-08-15 17:00:00,410.95
7011,20253,1,casa,trabalho,Individual,0370,0115,> 5,92.0,2012-08-15 09:02:00,2012-08-15 07:30:00,255.1
7012,20253,1,trabalho,casa,Individual,0115,0370,> 5,122.0,2012-08-15 18:32:00,2012-08-15 16:30:00,255.1
7013,20253,2,casa,trabalho,Individual,0370,0115,> 5,92.0,2012-08-15 09:02:00,2012-08-15 07:30:00,255.1
7014,20253,2,trabalho,casa,Individual,0115,0370,> 5,122.0,2012-08-15 18:32:00,2012-08-15 16:30:00,255.1
7015,20253,3,casa,estudo,Individual,0370,0364,> 5,22.0,2012-08-15 07:52:00,2012-08-15 07:30:00,410.95
7016,20253,3,estudo,casa,Coletivo,0364,0370,> 5,22.0,2012-08-15 12:22:00,2012-08-15 12:00:00,410.95
7017,20253,4,casa,estudo,Individual,0370,0364,> 5,22.0,2012-08-15 07:52:00,2012-08-15 07:30:00,410.95
7018,20253,4,estudo,casa,Coletivo,0364,0370,> 5,22.0,2012-08-15 12:22:00,2012-08-15 12:00:00,410.95
7019,20254,1,casa,trabalho,Individual,0370,0109,> 5,92.0,2012-08-15 08:32:00,2012-08-15 07:00:00,329.46
7020,20254,1,trabalho,casa,Individual,0109,0370,> 5,95.0,2012-08-15 19:35:00,2012-08-15 18:00:00,329.46
7021,20254,2,casa,trabalho,Individual,0370,0397,> 5,32.0,2012-08-15 07:32:00,2012-08-15 07:00:00,257.24
7022,20254,2,trabalho,casa,Individual,0397,0370,> 5,45.0,2012-08-15 18:45:00,2012-08-15 18:00:00,257.24
7023,20254,3,casa,outros,Coletivo,0370,0003,> 5,80.0,2012-08-15 10:20:00,2012-08-15 09:00:00,257.24
7024,20254,3,outros,casa,Coletivo,0003,0370,> 5,132.0,2012-08-15 20:12:00,2012-08-15 18:00:00,257.24
7025,20255,1,casa,trabalho,Individual,0370,0370,> 5,22.0,2012-08-15 07:22:00,2012-08-15 07:00:00,101.64
7026,20255,1,trabalho,casa,Individual,0370,0370,> 5,20.0,2012-08-15 17:20:00,2012-08-15 17:00:00,101.64
7027,20255,2,casa,trabalho,Individual,0370,0119,> 5,62.0,2012-08-15 08:02:00,2012-08-15 07:00:00,101.64
7028,20255,2,trabalho,casa,Individual,0119,0370,> 5,42.0,2012-08-15 21:42:00,2012-08-15 21:00:00,101.64
7029,20256,1,casa,trabalho,Individual,0370,0071,> 5,92.0,2012-08-15 09:32:00,2012-08-15 08:00:00,194.43
7030,20256,1,trabalho,casa,Individual,0073,0370,> 5,92.0,2012-08-15 18:32:00,2012-08-15 17:00:00,194.43
7031,20256,2,casa,trabalho,Individual,0370,0114,> 5,122.0,2012-08-15 08:22:00,2012-08-15 06:20:00,101.64
7032,20256,2,trabalho,casa,Individual,0112,0370,> 5,120.0,2012-08-15 19:00:00,2012-08-15 17:00:00,101.64
7033,20257,1,casa,trabalho,Individual,0370,0900,> 5,52.0,2012-08-15 09:52:00,2012-08-15 09:00:00,195.81
7034,20257,1,trabalho,casa,Individual,0900,0370,> 5,95.0,2012-08-15 18:35:00,2012-08-15 17:00:00,195.81
7035,20257,2,casa,outros,Individual,0370,0159,> 5,62.0,2012-08-15 11:02:00,2012-08-15 10:00:00,257.24
7036,20257,2,outros,casa,Individual,0158,0370,> 5,65.0,2012-08-15 17:05:00,2012-08-15 16:00:00,257.24
7037,20258,1,casa,trabalho,Individual,0370,0416,> 5,42.0,2012-08-15 08:42:00,2012-08-15 08:00:00,244.76
7038,20258,1,trabalho,casa,Individual,0416,0370,> 5,90.0,2012-08-15 18:35:00,2012-08-15 17:05:00,244.76
7039,20258,2,casa,trabalho,Individual,0370,0231,> 5,22.0,2012-08-15 08:22:00,2012-08-15 08:00:00,244.76
7040,20258,2,trabalho,casa,Individual,0232,0370,> 5,92.0,2012-08-15 18:32:00,2012-08-15 17:00:00,244.76
7041,20259,1,casa,trabalho,Individual,0370,0109,> 5,42.0,2012-08-15 07:22:00,2012-08-15 06:40:00,101.64
7042,20259,1,trabalho,casa,Individual,0109,0370,> 5,62.0,2012-08-15 18:32:00,2012-08-15 17:30:00,101.64
7043,20259,2,casa,trabalho,Individual,0370,0349,> 5,32.0,2012-08-15 07:22:00,2012-08-15 06:50:00,194.43
7044,20259,2,trabalho,casa,Individual,0352,0370,> 5,45.0,2012-08-15 18:15:00,2012-08-15 17:30:00,194.43
7045,20260,1,casa,trabalho,Individual,0370,0272,> 5,32.0,2012-08-15 07:52:00,2012-08-15 07:20:00,567.74
7046,20260,1,trabalho,casa,Individual,0272,0370,> 5,62.0,2012-08-15 18:02:00,2012-08-15 17:00:00,567.74
7047,20260,2,casa,trabalho,Individual,0370,0272,> 5,32.0,2012-08-15 07:52:00,2012-08-15 07:20:00,329.46
7048,20260,2,trabalho,casa,Individual,0272,0370,> 5,62.0,2012-08-15 18:02:00,2012-08-15 17:00:00,329.46
7049,20260,3,casa,trabalho,Individual,0370,0272,> 5,30.0,2012-08-15 07:50:00,2012-08-15 07:20:00,195.81
7050,20260,3,trabalho,casa,Individual,0272,0370,> 5,62.0,2012-08-15 18:02:00,2012-08-15 17:00:00,195.81
7051,20261,1,casa,estudo,Individual,0370,0366,> 5,40.0,2012-08-15 13:00:00,2012-08-15 12:20:00,329.46
7052,20261,1,casa,outros,Individual,0370,0364,> 5,50.0,2012-08-15 09:40:00,2012-08-15 08:50:00,329.46
7053,20261,1,estudo,casa,Individual,0366,0370,> 5,25.0,2012-08-15 16:15:00,2012-08-15 15:50:00,329.46
7054,20261,1,estudo,outros,Individual,0366,0102,> 5,60.0,2012-08-15 14:00:00,2012-08-15 13:00:00,329.46
7055,20261,1,outros,casa,Individual,0364,0370,> 5,30.0,2012-08-15 11:00:00,2012-08-15 10:30:00,329.46
7056,20261,1,outros,estudo,Individual,0105,0381,> 5,40.0,2012-08-15 15:40:00,2012-08-15 15:00:00,329.46
7057,20261,2,casa,trabalho,Individual,0370,0257,> 5,30.0,2012-08-15 08:30:00,2012-08-15 08:00:00,329.46
7058,20261,2,trabalho,casa,Coletivo,0257,0370,> 5,60.0,2012-08-15 20:30:00,2012-08-15 19:30:00,329.46
7059,20261,3,casa,estudo,Individual,0370,0366,> 5,40.0,2012-08-15 13:00:00,2012-08-15 12:20:00,9776.58
7060,20261,3,casa,outros,Individual,0370,0364,> 5,50.0,2012-08-15 09:40:00,2012-08-15 08:50:00,9776.58
7061,20261,3,estudo,casa,Individual,0366,0370,> 5,25.0,2012-08-15 16:15:00,2012-08-15 15:50:00,9776.58
7062,20261,3,outros,casa,Individual,0363,0370,> 5,30.0,2012-08-15 11:00:00,2012-08-15 10:30:00,9776.58
7063,20262,1,casa,lazer,Individual,0370,0137,> 5,70.0,2012-08-15 16:10:00,2012-08-15 15:00:00,244.76
7064,20262,1,casa,lazer,Individual,0370,0370,> 5,10.0,2012-08-15 10:10:00,2012-08-15 10:00:00,244.76
7065,20262,1,lazer,casa,Individual,0137,0370,> 5,165.0,2012-08-15 20:00:00,2012-08-15 17:15:00,244.76
7066,20262,1,lazer,casa,Individual,0370,0370,> 5,20.0,2012-08-15 11:20:00,2012-08-15 11:00:00,244.76
7067,20262,2,casa,trabalho,Individual,0370,0119,> 5,150.0,2012-08-15 11:30:00,2012-08-15 09:00:00,244.76
7068,20262,2,trabalho,casa,Individual,0119,0370,> 5,150.0,2012-08-15 19:30:00,2012-08-15 17:00:00,244.76
7069,20263,1,casa,trabalho,Individual,0370,0115,> 5,90.0,2012-08-15 08:30:00,2012-08-15 07:00:00,255.1
7070,20263,1,trabalho,casa,Individual,0115,0370,> 5,45.0,2012-08-15 22:00:00,2012-08-15 21:15:00,255.1
7071,20263,2,casa,trabalho,Coletivo,0370,0343,> 5,30.0,2012-08-15 07:00:00,2012-08-15 06:30:00,560.37
7072,20263,2,trabalho,casa,Coletivo,0343,0370,> 5,20.0,2012-08-15 17:20:00,2012-08-15 17:00:00,560.37
7073,20263,4,casa,trabalho,Coletivo,0119,0370,> 5,120.0,2012-08-15 08:00:00,2012-08-15 06:00:00,560.37
7074,20263,4,casa,trabalho,Coletivo,0999,0119,> 5,120.0,2012-08-15 06:00:00,2012-08-15 04:00:00,560.37
7075,20264,1,casa,trabalho,Individual,0370,0397,> 5,60.0,2012-08-15 09:00:00,2012-08-15 08:00:00,255.1
7076,20264,1,trabalho,casa,Individual,0397,0370,> 5,60.0,2012-08-15 18:30:00,2012-08-15 17:30:00,255.1
7077,20264,2,casa,trabalho,Coletivo,0370,0111,> 5,150.0,2012-08-15 09:00:00,2012-08-15 06:30:00,255.1
7078,20264,2,trabalho,casa,Coletivo,0111,0370,> 5,150.0,2012-08-15 20:00:00,2012-08-15 17:30:00,255.1
7079,20266,1,casa,trabalho,Individual,0370,0370,> 5,15.0,2012-08-15 06:15:00,2012-08-15 06:00:00,329.46
7080,20266,1,trabalho,casa,Individual,0370,0370,> 5,20.0,2012-08-15 15:20:00,2012-08-15 15:00:00,329.46
7081,20266,2,casa,estudo,Individual,0370,0338,> 5,40.0,2012-08-15 06:20:00,2012-08-15 12:00:00,329.46
7082,20266,2,estudo,casa,Individual,0338,0370,> 5,80.0,2012-08-15 07:10:00,2012-08-15 12:30:00,329.46
7083,20266,3,casa,estudo,Individual,0370,0338,> 5,20.0,2012-08-15 06:20:00,2012-08-15 06:00:00,472.15
7084,20266,3,estudo,casa,Individual,0338,0370,> 5,40.0,2012-08-15 13:10:00,2012-08-15 12:30:00,472.15
7085,20267,1,casa,outros,Individual,0370,0137,> 5,90.0,2012-08-15 10:00:00,2012-08-15 08:30:00,308.36
7086,20267,2,casa,outros,Individual,0370,0137,> 5,90.0,2012-08-15 10:00:00,2012-08-15 08:30:00,244.76
7088,20268,1,trabalho,casa,Individual,0090,0370,> 5,100.0,2012-08-15 19:10:00,2012-08-15 17:30:00,194.43
7089,20268,2,trabalho,casa,Individual,0090,0370,> 5,120.0,2012-08-15 21:00:00,2012-08-15 19:00:00,194.43
7090,20270,1,casa,lazer,Individual,0370,0363,> 5,30.0,2012-08-15 14:30:00,2012-08-15 14:00:00,255.1
7091,20270,1,lazer,casa,Individual,0363,0370,> 5,30.0,2012-08-15 16:30:00,2012-08-15 16:00:00,255.1
7092,20273,1,trabalho,casa,Individual,0999,0370,> 5,150.0,2012-08-15 10:00:00,2012-08-15 07:30:00,329.46
7093,20273,2,casa,trabalho,Individual,0370,0113,> 5,60.0,2012-08-15 12:00:00,2012-08-15 11:00:00,329.46
7094,20273,2,trabalho,casa,Individual,0113,0370,> 5,150.0,2012-08-15 21:30:00,2012-08-15 19:00:00,329.46
7095,20274,1,casa,trabalho,Individual,0370,0114,> 5,90.0,2012-08-15 11:00:00,2012-08-15 09:30:00,329.46
7096,20274,1,trabalho,casa,Individual,0114,0370,> 5,60.0,2012-08-15 15:00:00,2012-08-15 14:00:00,329.46
7097,20275,1,casa,trabalho,Individual,0370,0096,> 5,90.0,2012-08-15 10:00:00,2012-08-15 08:30:00,255.1
7098,20275,1,trabalho,casa,Individual,0096,0370,> 5,60.0,2012-08-15 21:00:00,2012-08-15 20:00:00,255.1
7099,20275,2,casa,trabalho,Individual,0370,0275,> 5,30.0,2012-08-15 09:00:00,2012-08-15 08:30:00,560.37
7100,20275,2,trabalho,casa,Individual,0275,0370,> 5,40.0,2012-08-15 18:40:00,2012-08-15 18:00:00,560.37
7101,20276,1,casa,trabalho,Individual,0370,0243,> 5,45.0,2012-08-15 08:45:00,2012-08-15 08:00:00,101.64
7102,20276,1,estudo,casa,Individual,0226,0370,> 5,35.0,2012-08-15 20:35:00,2012-08-15 20:00:00,101.64
7103,20276,1,trabalho,estudo,Individual,0237,0226,> 5,20.0,2012-08-15 18:50:00,2012-08-15 18:30:00,101.64
7104,20276,2,casa,trabalho,Coletivo,0370,0119,> 5,60.0,2012-08-15 07:30:00,2012-08-15 06:30:00,101.64
7105,20276,2,trabalho,casa,Coletivo,0119,0370,> 5,60.0,2012-08-15 19:30:00,2012-08-15 18:30:00,101.64
7106,20277,1,casa,lazer,Coletivo,0370,0275,> 5,105.0,2012-08-15 17:00:00,2012-08-15 15:15:00,153.27
7107,20277,1,lazer,casa,Individual,0370,0370,> 5,20.0,2012-08-15 20:50:00,2012-08-15 20:30:00,153.27
7108,20277,1,lazer,lazer,Coletivo,0275,0370,> 5,40.0,2012-08-15 19:10:00,2012-08-15 18:30:00,153.27
7109,20278,1,casa,estudo,Individual,0370,0379,> 5,60.0,2012-08-15 08:30:00,2012-08-15 07:30:00,255.1
7110,20278,1,estudo,casa,Individual,0379,0370,> 5,40.0,2012-08-15 09:10:00,2012-08-15 08:30:00,255.1
7111,20278,2,casa,trabalho,Individual,0370,0166,> 5,90.0,2012-08-15 09:00:00,2012-08-15 07:30:00,255.1
7112,20278,2,trabalho,casa,Individual,0166,0370,> 5,60.0,2012-08-15 19:00:00,2012-08-15 18:00:00,255.1
7113,20279,1,casa,lazer,Individual,0370,0137,> 5,60.0,2012-08-15 11:30:00,2012-08-15 10:30:00,244.76
7114,20279,1,lazer,casa,Individual,0137,0370,> 5,70.0,2012-08-15 17:10:00,2012-08-15 16:00:00,244.76
7115,20279,2,casa,outros,Individual,0370,0342,> 5,50.0,2012-08-15 11:50:00,2012-08-15 11:00:00,101.64
7116,20279,2,outros,casa,Individual,0342,0370,> 5,45.0,2012-08-15 13:45:00,2012-08-15 13:00:00,101.64
7117,20280,1,casa,lazer,Individual,0370,0275,> 5,30.0,2012-08-15 14:30:00,2012-08-15 14:00:00,101.64
7118,20280,1,lazer,casa,Individual,0075,0370,> 5,40.0,2012-08-15 20:40:00,2012-08-15 20:00:00,101.64
7119,20280,1,lazer,lazer,Individual,0275,0075,> 5,90.0,2012-08-15 17:30:00,2012-08-15 16:00:00,101.64
7120,20280,2,casa,trabalho,Individual,0370,0370,> 5,10.0,2012-08-15 09:10:00,2012-08-15 09:00:00,194.43
7121,20280,2,trabalho,casa,Individual,0370,0370,> 5,10.0,2012-08-15 17:10:00,2012-08-15 17:00:00,194.43
7122,20281,1,casa,casa,Individual,0655,0370,> 5,150.0,2012-08-15 21:30:00,2012-08-15 19:00:00,101.64
7123,20281,2,casa,casa,Individual,0655,0370,> 5,150.0,2012-08-15 21:30:00,2012-08-15 19:00:00,194.43
7124,20282,1,casa,trabalho,Individual,0370,0438,> 5,80.0,2012-08-15 11:20:00,2012-08-15 10:00:00,403.55
7125,20283,1,casa,trabalho,Individual,0370,0112,> 5,75.0,2012-08-15 07:45:00,2012-08-15 06:30:00,187.45
7126,20283,1,trabalho,casa,Individual,0112,0370,> 5,75.0,2012-08-15 19:15:00,2012-08-15 18:00:00,187.45
7127,20284,1,casa,trabalho,Individual,0900,0427,> 5,60.0,2012-08-15 09:00:00,2012-08-15 08:00:00,567.74
7128,20285,1,casa,trabalho,Individual,0370,0081,> 5,60.0,2012-08-15 10:00:00,2012-08-15 09:00:00,187.45
7129,20285,1,trabalho,casa,Individual,0081,0370,> 5,100.0,2012-08-15 17:10:00,2012-08-15 15:30:00,187.45
7130,20285,2,casa,trabalho,Individual,0370,0397,> 5,60.0,2012-08-15 14:30:00,2012-08-15 13:30:00,153.27
7131,20285,2,trabalho,casa,Individual,0397,0370,> 5,60.0,2012-08-15 19:00:00,2012-08-15 18:00:00,153.27
7132,20286,1,casa,outros,Individual,0370,0370,> 5,10.0,2012-08-15 15:40:00,2012-08-15 15:30:00,101.64
7133,20286,1,casa,outros,Individual,0370,0373,> 5,20.0,2012-08-15 08:50:00,2012-08-15 08:30:00,101.64
7134,20286,1,outros,casa,Individual,0370,0370,> 5,30.0,2012-08-15 20:00:00,2012-08-15 19:30:00,101.64
7135,20286,1,outros,casa,Individual,0373,0370,> 5,45.0,2012-08-15 11:15:00,2012-08-15 10:30:00,101.64
7136,20286,2,casa,trabalho,Individual,0370,0115,> 5,120.0,2012-08-15 09:00:00,2012-08-15 07:00:00,101.64
7137,20286,2,trabalho,casa,Individual,0112,0370,> 5,150.0,2012-08-15 20:30:00,2012-08-15 18:00:00,101.64
7138,20287,1,casa,trabalho,Individual,0370,0391,> 5,40.0,2012-08-15 09:10:00,2012-08-15 08:30:00,153.27
7139,20287,1,trabalho,casa,Individual,0356,0370,> 5,40.0,2012-08-15 20:10:00,2012-08-15 19:30:00,153.27
7140,20287,1,trabalho,trabalho,Individual,0389,0356,> 5,30.0,2012-08-15 16:30:00,2012-08-15 16:00:00,153.27
7141,20288,1,casa,outros,Individual,0370,0374,> 5,15.0,2012-08-15 07:45:00,2012-08-15 07:30:00,100.64
7142,20288,1,casa,trabalho,Individual,0370,0711,> 5,40.0,2012-08-15 10:40:00,2012-08-15 10:00:00,100.64
7143,20288,1,outros,casa,Individual,0374,0370,> 5,15.0,2012-08-15 08:15:00,2012-08-15 08:00:00,100.64
7144,20288,1,trabalho,casa,Individual,0711,0370,> 5,50.0,2012-08-15 19:50:00,2012-08-15 19:00:00,100.64
7145,20288,3,casa,estudo,Individual,0370,0374,> 5,15.0,2012-08-15 07:45:00,2012-08-15 07:30:00,0.0
7146,20288,3,estudo,casa,Individual,0370,0370,> 5,15.0,2012-08-15 12:15:00,2012-08-15 12:00:00,0.0
7147,20289,1,casa,trabalho,Individual,0370,0112,> 5,75.0,2012-08-15 08:15:00,2012-08-15 07:00:00,101.64
7148,20289,1,trabalho,casa,Individual,0112,0370,> 5,120.0,2012-08-15 20:00:00,2012-08-15 18:00:00,101.64
7149,20289,2,casa,trabalho,Individual,0370,0111,> 5,60.0,2012-08-15 12:00:00,2012-08-15 11:00:00,101.64
7150,20289,2,trabalho,casa,Individual,0111,0370,> 5,60.0,2012-08-15 22:00:00,2012-08-15 21:00:00,101.64
7151,20290,1,casa,trabalho,Individual,0370,0009,> 5,70.0,2012-08-15 11:10:00,2012-08-15 10:00:00,153.27
7152,20290,1,trabalho,casa,Individual,0009,0370,> 5,100.0,2012-08-15 18:40:00,2012-08-15 17:00:00,153.27
7153,20291,1,casa,lazer,Individual,0370,0370,> 5,10.0,2012-08-15 15:10:00,2012-08-15 15:00:00,195.81
7154,20291,1,lazer,casa,Individual,0370,0370,> 5,10.0,2012-08-15 18:40:00,2012-08-15 18:30:00,195.81
7155,20291,3,casa,trabalho,Coletivo,0191,0119,> 5,30.0,2012-08-15 09:35:00,2012-08-15 09:05:00,401.88
7156,20291,3,casa,trabalho,Coletivo,0370,0191,> 5,20.0,2012-08-15 09:05:00,2012-08-15 08:45:00,257.24
7157,20291,3,casa,trabalho,Coletivo,0370,0370,> 5,12.0,2012-08-15 08:42:00,2012-08-15 08:30:00,257.24
7158,20291,3,trabalho,casa,Coletivo,0110,0191,> 5,45.0,2012-08-15 17:45:00,2012-08-15 17:00:00,257.24
7159,20291,3,trabalho,casa,Coletivo,0191,0370,> 5,40.0,2012-08-15 18:30:00,2012-08-15 17:50:00,257.24
7160,20291,3,trabalho,casa,Coletivo,0370,0370,> 5,40.0,2012-08-15 19:10:00,2012-08-15 18:30:00,257.24
7161,20292,1,casa,trabalho,Individual,0370,0217,> 5,25.0,2012-08-15 08:25:00,2012-08-15 08:00:00,195.81
7162,20292,1,trabalho,casa,Individual,0217,0333,> 5,40.0,2012-08-15 19:10:00,2012-08-15 18:30:00,195.81
7163,20292,2,casa,outros,Individual,0370,0397,> 5,30.0,2012-08-15 09:30:00,2012-08-15 09:00:00,195.81
7164,20292,2,outros,casa,Individual,0379,0370,> 5,30.0,2012-08-15 12:30:00,2012-08-15 12:00:00,195.81
7165,20292,2,outros,outros,Individual,0370,0379,> 5,30.0,2012-08-15 12:00:00,2012-08-15 11:30:00,195.81
7166,20293,1,casa,outros,Individual,0370,0453,> 5,80.0,2012-08-15 07:20:00,2012-08-15 06:00:00,257.24
7167,20293,1,outros,casa,Individual,0453,0370,> 5,80.0,2012-08-15 13:00:00,2012-08-15 11:40:00,257.24
7168,20294,1,casa,trabalho,Coletivo,0370,0114,> 5,95.0,2012-08-15 10:45:00,2012-08-15 09:10:00,242.18
7169,20294,1,casa,trabalho,Coletivo,0370,0370,> 5,10.0,2012-08-15 09:10:00,2012-08-15 09:00:00,242.18
7170,20294,1,trabalho,casa,Coletivo,0082,0370,> 5,60.0,2012-08-15 23:00:00,2012-08-15 22:00:00,378.36
7171,20294,1,trabalho,casa,Coletivo,0370,0370,> 5,10.0,2012-08-15 23:10:00,2012-08-15 23:00:00,242.18
7172,20294,1,trabalho,trabalho,Coletivo,0114,0091,> 5,35.0,2012-08-15 18:35:00,2012-08-15 18:00:00,378.36
7173,20294,4,casa,estudo,Individual,0370,0073,> 5,60.0,2012-08-15 07:00:00,2012-08-15 06:00:00,410.95
7174,20294,4,estudo,casa,Individual,0075,0370,> 5,50.0,2012-08-15 12:50:00,2012-08-15 12:00:00,410.95
7175,20296,2,casa,lazer,Individual,0646,0604,> 5,10.0,2012-08-15 09:10:00,2012-08-15 09:00:00,11.95
7176,20296,2,lazer,casa,Individual,0604,0640,> 5,10.0,2012-08-15 12:10:00,2012-08-15 12:00:00,11.95
7177,20297,1,casa,trabalho,Coletivo,0607,0110,> 5,140.0,2012-08-15 08:20:00,2012-08-15 06:00:00,115.82
7178,20297,1,trabalho,casa,Coletivo,0211,0607,> 5,150.0,2012-08-15 19:30:00,2012-08-15 17:00:00,115.82
7179,20298,1,casa,trabalho,Coletivo,0607,0633,> 5,55.0,2012-08-15 06:55:00,2012-08-15 06:00:00,92.04
7180,20298,1,casa,trabalho,Coletivo,0633,0112,> 5,30.0,2012-08-15 07:27:00,2012-08-15 06:57:00,92.04
7181,20298,1,trabalho,casa,Coletivo,0112,0633,> 5,45.0,2012-08-15 19:45:00,2012-08-15 19:00:00,92.04
7182,20298,1,trabalho,casa,Coletivo,0600,0607,> 5,48.0,2012-08-15 20:36:00,2012-08-15 19:48:00,92.04
7183,20300,1,casa,lazer,Coletivo,0607,0650,> 5,65.0,2012-08-15 09:05:00,2012-08-15 08:00:00,150.73
7184,20300,1,lazer,casa,Coletivo,0650,0633,> 5,45.0,2012-08-15 14:45:00,2012-08-15 14:00:00,150.73
7185,20301,1,casa,lazer,Coletivo,0607,0606,> 5,20.0,2012-08-15 14:20:00,2012-08-15 14:00:00,11.95
7186,20301,1,lazer,casa,Coletivo,0606,0633,> 5,20.0,2012-08-15 15:50:00,2012-08-15 15:30:00,11.95
7187,20303,1,casa,estudo,Coletivo,0607,0650,> 5,20.0,2012-08-15 12:50:00,2012-08-15 12:30:00,28.26
7188,20303,1,estudo,casa,Coletivo,0650,0633,> 5,25.0,2012-08-15 18:40:00,2012-08-15 18:15:00,28.26
7189,20304,3,casa,estudo,Coletivo,0607,0641,> 5,40.0,2012-08-15 07:40:00,2012-08-15 07:00:00,28.26
7190,20304,3,estudo,casa,Coletivo,0643,0633,> 5,40.0,2012-08-15 12:40:00,2012-08-15 12:00:00,28.26
7191,20304,4,casa,estudo,Coletivo,0607,0641,> 5,40.0,2012-08-15 07:40:00,2012-08-15 07:00:00,28.26
7192,20304,4,estudo,casa,Coletivo,0643,0633,> 5,40.0,2012-08-15 12:40:00,2012-08-15 12:00:00,28.26
7193,20305,1,casa,trabalho,Coletivo,0607,0633,> 5,90.0,2012-08-15 08:30:00,2012-08-15 07:00:00,228.86
7194,20305,1,casa,trabalho,Coletivo,0633,0112,> 5,30.0,2012-08-15 09:10:00,2012-08-15 08:40:00,228.86
7195,20305,1,trabalho,casa,Coletivo,0633,0607,> 5,40.0,2012-08-15 20:30:00,2012-08-15 19:50:00,228.86
7196,20305,1,trabalho,trabalho,Coletivo,0112,0633,> 5,40.0,2012-08-15 19:40:00,2012-08-15 19:00:00,228.86
7197,20308,1,casa,lazer,Coletivo,0607,0604,> 5,35.0,2012-08-15 18:05:00,2012-08-15 17:30:00,115.82
7198,20308,1,lazer,casa,Coletivo,0604,0607,> 5,35.0,2012-08-15 20:05:00,2012-08-15 19:30:00,115.82
7199,20308,2,casa,trabalho,Coletivo,0607,0604,> 5,20.0,2012-08-15 13:50:00,2012-08-15 13:30:00,29.38
7200,20308,2,trabalho,casa,Coletivo,0604,0607,> 5,20.0,2012-08-15 22:20:00,2012-08-15 22:00:00,29.38
